Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;UNT003__Unternehmen__Anzahl;VER013__Befoerderte_Personen__1000;VER014__Personenkilometer__1000
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;14;3229;898722
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;30342;8700379
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;753;1480069;12730522
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;50;272715;5098077
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;56;511886;2227505
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;704;774869;5404940
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;8;205;54668
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;10764;3063240
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;759;1994130;18226579
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;51;449869;8812407
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;55;685449;2965725
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;710;969049;6448447
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;10;2003;624907
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;24483;7506292
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;756;1870359;16813149
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;50;390752;7457433
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;55;627337;2708511
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;708;950036;6647205
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;10;595;150869
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;15924;4434727
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;824;1653638;14306607
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;56;312871;5453970
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;57;537130;2330290
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;766;900413;6522347
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;7;25;3256
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;11325;3024892
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;828;1812900;16137454
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;56;375821;6823142
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;57;596350;2539693
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;770;951789;6774619
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;10;291;78536
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;16746;4781063
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;826;2096872;19574310
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;56;496915;9558462
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;57;705915;3035294
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;768;1012638;6980554
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;10;1566;501403
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;27587;8642235
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;825;2239089;20597636
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;487466;9398408
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;57;768988;3371633
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;768;1113436;7827596
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;10;932;278408
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;29680;9065103
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;802;2151093;19326205
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;54;446938;8448390
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;57;721099;3092667
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;748;1098940;7785148
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;11;1275;190878
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;23636;7134665
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;...;...;...
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;...;...;...
